tconst,primaryTitle,originalTitle,isAdult,releaseYear,runtimeMinutes,genres,averageRating,numVotes,nudity,violence,profanity,alcohol,frightening,actors,countriesOfOrigin,productionCompanies,budget,grossWorldwide
tt0780061,Redhat and Cousin,Kolah ghermezi va pesar khale,0,1995.0,92.0,"Adventure,Comedy,Family",8.1,4870,,,,,,"Morteza Ahmadi, Akbar Doodkar, Farokhlagha Hushmand, Hamid Jebeli, Hamideh Kheirabadi, Marzieh Mahboob, Mehri Mehrnia, Fatemah Motamed-Aria, Shaban Ranginvand, Iraj Tahmasb, Hassan Zarei",Iran,Tasvir-e Zendegi,,
tt1280558,A Wednesday,A Wednesday,0,2008.0,104.0,"Action,Crime,Drama",8.1,81570,None,Moderate,Moderate,None,Mild,"Anupam Kher, Naseeruddin Shah, Veerendra Saxena, Mahesh Kanual, Gaurav Kapoor, Aamir Bashir, Seema Malik, Jaywant Wadkar, Deepal Shaw, Snehal Dabi, Alok Narula, Jani Karan, Jimmy Shergill, Manish Mundra, Sabudeen, Namrata Sawhney, Rajendra Chawla, Aayam Mehta",India,"Anjum Rizvi Film Company, Friday Filmworks, UTV Motion Pictures",,2976816.654
tt0091288,Jean de Florette,Jean de Florette,0,1986.0,120.0,"Comedy,Drama",8.1,27219,None,Mild,None,Mild,Mild,"Yves Montand, Gérard Depardieu, Daniel Auteuil, Elisabeth Depardieu, Margarita Lozano, Ernestine Mazurowna, Armand Meffre, André Dupon, Pierre Nougaro, Jean Maurel, Roger Souza, Didier Pain, Pierre-Jean Rippert, Marc Betton, Clement Cal, Benedetto Bertino, Marcel Champel, Chantal Liennel","Switzerland, France, Italy","DD Productions, Films A2, RAI Radiotelevisione Italiana",,4516018.246
tt0073195,Jaws,Jaws,0,1975.0,124.0,"Adventure,Mystery,Thriller",8.1,649000,Mild,Severe,Mild,Mild,Severe,"Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton, Carl Gottlieb, Jeffrey Kramer, Susan Backlinie, Jonathan Filley, Ted Grossman, Chris Rebello, Jay Mello, Lee Fierro, Jeffrey Voorhees, Craig Kingsbury, Robert Nevin, Peter Benchley, Jonathan Searle",United States,"Zanuck/Brown Productions, Universal Pictures",6398000.0,436179610.12
tt0092005,Stand by Me,Stand by Me,0,1986.0,89.0,"Adventure,Comedy,Drama",8.1,433311,Mild,Mild,Moderate,Mild,Moderate,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell, Kiefer Sutherland, Casey Siemaszko, Gary Riley, Bradley Gregg, Jason Oliver Lipsett, Marshall Bell, Frances Lee McCain, Bruce Kirby, William Bronder, Scott Beach, Richard Dreyfuss, John Cusack, Madeleine Swift, Popeye",United States,"Columbia Pictures, Act III, Act III Communications",7312000.0,47790696.396000005
tt0111495,Three Colors: Red,Trois couleurs: Rouge,0,1994.0,99.0,"Drama,Mystery,Romance",8.1,108646,Mild,Mild,None,Mild,Mild,"Irène Jacob, Jean-Louis Trintignant, Frédérique Feder, Jean-Pierre Lorit, Samuel Le Bihan, Marion Stalens, Teco Celio, Bernard Escalon, Jean Schlegel, Elzbieta Jasinska, Paul Vermeulen, Jean-Marie Daunas, Roland Carey, Brigitte Raul, Leo Ramseyer, Nader Farman, Cécile Tanner, Anne Theurillat","France, Switzerland, Poland","MK2 Productions, France 3 Cinéma, CAB Productions",,3321883.6440000003
tt0112471,Before Sunrise,Before Sunrise,0,1995.0,101.0,"Drama,Romance",8.1,332803,Mild,None,Mild,Mild,None,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger, Tex Rubinowitz, Erni Mangold, Dominik Castell, Haymon Maria Buttinger, Harald Waiglein, Bilge Jeschim, Kurti, Hans Weingartner, Liese Lyon, Peter Ily Huemer, Otto Reiter, Hubert Fabian Kulterer, Branko Andric","United States, Austria","Castle Rock Entertainment, Detour Filmproduction, Filmhaus Wien Universa Filmproduktions",2285000.0,5472470.8040000005
tt0374887,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S.,0,2003.0,156.0,"Comedy,Drama",8.1,87114,None,None,None,Mild,None,"Sanjay Dutt, Arshad Warsi, Gracy Singh, Boman Irani, Sunil Dutt, Rohini Hattangadi, Kurush Deboo, Jimmy Shergill, Yatin Karyekar, Khurshed Lawyer, Bomie E. Dotiwala, Rohitash Gaud, Priya Bapat, Rita Puri, Surendra Rajan, Mumait Khan, Suresh Chatwal, Atul Srivastava",India,Vinod Chopra Productions,,2867872.424
tt3270538,Requiem for the American Dream,Requiem for the American Dream,0,2015.0,73.0,"Biography,Documentary,News",8.1,9824,None,,None,,,"Noam Chomsky, Alan Greenspan, Malcolm X, Richard Nixon, Barack Obama, Mark Rudd",United States,"PF Pictures, Naked City Films",,118958.928
tt0031679,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,0,1939.0,129.0,"Comedy,Drama",8.1,120098,None,Mild,Mild,Mild,Mild,"James Stewart, Jean Arthur, Claude Rains, Edward Arnold, Guy Kibbee, Thomas Mitchell, Eugene Pallette, Beulah Bondi, H.B. Warner, Harry Carey, Astrid Allwyn, Ruth Donnelly, Grant Mitchell, Porter Hall, H.V. Kaltenborn, Charles Lane, Pierre Watkin, Dick Elliott",United States,Columbia Pictures,1736600.0,132290.532
tt18687124,BTS Permission to Dance on Stage - Seoul: Live Viewing,BTS Permission to Dance on Stage - Seoul: Live Viewing,0,2022.0,195.0,Documentary,8.1,17362,None,,,,,BTS,,,,29796400.0
tt2283748,OMG: Oh My God!,OMG: Oh My God!,0,2012.0,125.0,"Comedy,Drama,Fantasy",8.1,64379,None,None,None,None,None,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Mahesh Manjrekar, Govind Namdeo, Om Puri, Lubna Salim, Nikhil Ratnaparkhi, Murli Sharma, Poonam Jhawer, Yusuf Hussain, Jaineeraj Rajpurohit, Nidhi Subbaiah, Apoorva Arora, Azaan Shah, Honey Chhaya, Krunal Pandit, Bhakti Ratnaparkhi",India,"Grazing Goat Pictures, Playtime Creations, Spice Studios",,11096039.518
tt0353969,Memories of Murder,Salinui chueok,0,2003.0,131.0,"Crime,Drama,Mystery",8.1,208828,Moderate,Moderate,Moderate,Mild,Moderate,"Song Kang-ho, Kim Sang-kyung, Kim Roe-ha, Jae-ho Song, Byun Hee-Bong, Ko Seo-hie, Tae-ho Ryu, Park No-shik, Park Hae-il, Jeon Mi-seon, Young-hwa Seo, Woo Go-na, Ok-joo Lee, Choi Jong-ryol, Yoo Seung-mok, Hun-Kyung Lee, Shin Hyun-jong, Jae-eung Lee",South Korea,"Sidus, CJ Entertainment, Muhan Investment",2559200.0,1101224.674
tt0019254,The Passion of Joan of Arc,La passion de Jeanne d'Arc,0,1928.0,110.0,"Biography,Drama,History",8.1,59432,Mild,Moderate,None,None,Moderate,"Maria Falconetti, Eugene Silvain, André Berley, Maurice Schutz, Antonin Artaud, Michel Simon, Jean d'Yd, Louis Ravet, Armand Lurville, Jacques Arnna, Alexandre Mihalesco, Léon Larive, Jean Aymé, Camille Bardou, Gilbert Dacheux, Gilbert Dalleu, Paul Delauzac, Dimitri Dimitriev",France,Société générale des films,,19995.578
tt9851854,Major,Major,0,2022.0,150.0,"Action,Biography,Drama",8.1,31763,None,Moderate,Mild,None,Moderate,"Adivi Sesh, Prakash Raj, Revathi, Saiee Manjrekar, Sobhita Dhulipala, Murli Sharma, Anish Kuruvilla, Rocky Gondle, Gaurav Manaktala, Hossein Rahmani Manesh, Andre Mathews, Devtosh Mukherjee, Vinay Nallakadi, Abhinav Singh Raghav, Pradeep Rudra, Björn Seiz, Mohammad Shawon, Chanakya Tejas",India,"A plus S Movies, Adivi Entertainment, G. Mahesh Babu Entertainment",,4534741.536
tt0058946,The Battle of Algiers,La battaglia di Algeri,0,1966.0,121.0,"Drama,War",8.1,64570,None,Moderate,Mild,Mild,Moderate,"Brahim Hadjadj, Jean Martin, Yacef Saadi, Samia Kerbash, Ugo Paletti, Fusia El Kader, Mohamed Ben Kassen, Franco Moruzzi, Tommaso Neri, Rouïched, Gene Wesson","Italy, Algeria","Igor Film, Casbah Film",731200.0,879269.828
tt0252611,Korkusuz Korkak,Korkusuz Korkak,0,1979.0,77.0,"Adventure,Comedy",8.1,7226,,,,,,"Kemal Sunal, Aysin Atav, Turgut Özatay, Nejat Gürçen, Hikmet Tasdemir, Belkis Dilligil, Riza Pekkutsal, Zafer Önen, Ekrem Gökkaya, Hakki Kivanç, Aynur Akkum, Renan Fosforoglu, Süheyl Egriboz, Zeki Alpan, Yavuz Seker, Yadigar Ejder, Arap Celal, Bedri Ugur",Turkey,Cumhur Film,,
tt1979320,Rush,Rush,0,2013.0,123.0,"Action,Biography,Drama",8.1,505504,Moderate,Moderate,Moderate,Moderate,Mild,"Daniel Brühl, Chris Hemsworth, Olivia Wilde, Alexandra Maria Lara, Pierfrancesco Favino, David Calder, Natalie Dormer, Stephen Mangan, Christian McKay, Alistair Petrie, Julian Rhind-Tutt, Colin Stinton, Jamie de Courcey, Augusto Dallara, Ilario Calvo, Patrick Baladi, Vincent Riotta, Martin Savage","United Kingdom, United States","Exclusive Media Group, Cross Creek Pictures, Imagine Entertainment",34732000.0,88642470.226
tt1821480,Kahaani,Kahaani,0,2012.0,122.0,"Mystery,Thriller",8.1,65251,None,Moderate,Mild,Mild,Moderate,"Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta, Nawazuddin Siddiqui, Dhritiman Chatterjee, Saswata Chatterjee, Darshan Jariwala, Sk. Azad Ahmed, Masood Akhtar, Mohd. Faiz Alam, Roshni Ali, Anindya Pulak Banerjee, Kamalika Banerjee, Dibyendu Bardhan, Paresh Bhowmick, Pamela Singh Bhutoria, Colleen Blanche, Mita Chakraborty",India,"Boundscript, Pen Movies, Viacom18 Motion Pictures",,419739.876
tt0081398,Raging Bull,Raging Bull,0,1980.0,129.0,"Biography,Drama,Sport",8.1,374134,Mild,Moderate,Severe,Mild,Moderate,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto, Theresa Saldana, Mario Gallo, Frank Adonis, Joseph Bono, Frank Topham, Lori Anne Flax, Charles Scorsese, Don Dunphy, Bill Hanrahan, Rita Bennett, James V. Christy, Bernie Allen, Floyd Anderson",United States,Chartoff-Winkler Productions,16452000.0,21392011.878
tt7822438,Thadam,Thadam,0,2019.0,138.0,"Action,Crime,Drama",8.1,8570,Mild,Mild,Mild,Moderate,Moderate,"Arun Vijay, Tanya Hope, Smruthi Venkat, Fefsi Vijayan, Yogi Babu, Sonia Agarwal, Vidya Pradeep, George Maryan, Meera Krishnan, Thanigai, Suruli",India,RedhanThe Cinema People,,88546.492
tt10545484,Evaru,Evaru,0,2019.0,118.0,"Crime,Drama,Mystery",8.1,7055,Moderate,Moderate,Mild,Moderate,Moderate,"Adivi Sesh, Regina Cassandra, Naveen Chandra, Murli Sharma, Dheeraj Aathreya, Thimmareddy Baitinti, Vishnu Besi, Nihal Kodhaty, Pavitra Lokesh, Munishwar, Sanjay Raichur, Eenadu Ramana, Srinivas Rao, Raja Ravindra, Manik Reddy, Pammi Sai, Sandhya, Sashidhar",India,PVP Cinema,,57348.016
tt0016847,Faust,Faust: Eine deutsche Volkssage,0,1926.0,107.0,"Drama,Fantasy,Horror",8.1,16377,Mild,Moderate,Mild,Mild,Mild,"Gösta Ekman, Emil Jannings, Camilla Horn, Frida Richard, William Dieterle, Yvette Guilbert, Eric Barclay, Hanna Ralph, Werner Fuetterer, Hans Brausewetter, Lothar Müthel, Hans Rameau, Hertha von Walther, Emmy Wyda",Germany,Universum Film (UFA),,
tt21261388,Gargi,Gargi,0,2022.0,140.0,"Drama,Thriller",8.1,6635,Moderate,Moderate,Mild,Mild,Severe,"Sai Pallavi, Kaali Venkat, R.S. Shivaji, Kavithalaya Krishnan, Saravanan, Sudha S., Prathap, P. Rajalakshmi, Livingston, Aishwarya Lekshmi, Kalesh Ramanand, V. Jayaprakash, Kundan Alexzed, Nakkalites Dhanam, Mahendra Mullath, 'Winner' Ramachandran, Regin Rose, Prajuna Sarah",India,"2D Entertainment, Blacky Genie & My Left Foot Productions",,335140.036
tt0978762,Mary and Max,Mary and Max.,0,2009.0,92.0,"Animation,Comedy,Drama",8.1,184743,Moderate,Mild,Mild,Moderate,Moderate,"Toni Collette, Philip Seymour Hoffman, Eric Bana, Barry Humphries, Christopher Massey, Oliver Marks, Daisy Kocher, Daniel Marks, Hamish Hughes, Dan Doherty, Julie Forsyth, Mandy Mao, Patrick McCabe, Adam Elliot, Mr. Peck, Michael James Allen, Bill Murphy, Shaun Patten",Australia,Melodrama Pictures,,1590752.106
tt0093754,Repentance,Monanieba,0,1984.0,153.0,Drama,8.1,4818,Moderate,Mild,Moderate,Mild,None,"Avtandil Makharadze, Zeinab Botsvadze, Ia Ninidze, Ketevan Abuladze, David Giorgobiani, Kakhi Kavsadze, Merab Ninidze, Nino Zakariadze, Nato Ochigava, Boris Tsipuria, Akaki Khidasheli, Leo Antadze, Rezo Esadze, Mzia Makhviladze, Amiran Amiranashvili, Dato Kemkhadze, Veriko Anjaparidze, Revaz Baramidze",Soviet Union,"Georgian-Film, Gosteleradio USSR, Qartuli Telepilmi",,
tt10706602,Collective,Colectiv,0,2019.0,109.0,"Crime,Documentary",8.1,13205,Mild,Moderate,Moderate,None,Severe,"Dan Alexandru Condrea, Liviu Iolu, Razvan Lutac, Mirela Neag, Camelia Roiu, Florin Secureanu, Catalin Tolontan, Tedy Ursuleanu, Vlad Voiculescu, Stefan Voinea, Gabriela Vranceanu-Firea","Romania, Luxembourg, Germany","Alexander Nanau Production, Samsa Film, HBO Europe",,182837.474
tt0263776,The Honest One,Namuslu,0,1984.0,93.0,"Comedy,Drama",8.1,7363,,,,,,"Sener Sen, Adile Nasit, Aysen Gruda, Erdal Özyagcilar, Ergun Uçucu, Zihni Küçümen, Necati Bilgiç, Metin Çeliker, Tuncer Sevi, Bilge Zobu, Sevim Çalisgir, Meray Ülgen, Metin Çekmez, Kadri Ögelman, Mehmet Devran, Sevil Uluyol, Dursun Ali Sarioglu, Hülya Kutlubay",Turkey,Uzman Filmcilik,,
tt0077711,Autumn Sonata,Höstsonaten,0,1978.0,99.0,"Drama,Music",8.1,37137,None,None,None,Mild,Moderate,"Ingrid Bergman, Liv Ullmann, Lena Nyman, Halvar Björk, Marianne Aminoff, Arne Bang-Hansen, Gunnar Björnstrand, Erland Josephson, Georg Løkkeberg, Mimi Pollak, Linn Ullmann, Eva von Hanno, Knut Wigert","West Germany, United Kingdom","Persona Film, Suede Film, Incorporated Television Company (ITC)",,23093.124
tt1205489,Gran Torino,Gran Torino,0,2008.0,116.0,Drama,8.1,805827,Mild,Moderate,Severe,Mild,Moderate,"Clint Eastwood, Bee Vang, Christopher Carley, Ahney Her, Brian Haley, Geraldine Hughes, Dreama Walker, Brian Howe, John Carroll Lynch, William Hill, Brooke Chia Thao, Chee Thao, Choua Kue, Scott Eastwood, Xia Soua Chang, Sonny Vue, Doua Moua, Greg Trzaskoma","Germany, United States","Matten Productions, Double Nickel Entertainment, Gerber Pictures",30162000.0,246741820.392
tt0198781,"Monsters, Inc.","Monsters, Inc.",0,2001.0,92.0,"Adventure,Animation,Comedy",8.1,962320,None,Mild,None,None,Mild,"Billy Crystal, John Goodman, Mary Gibbs, Steve Buscemi, James Coburn, Jennifer Tilly, Bob Peterson, John Ratzenberger, Frank Oz, Daniel Gerson, Steve Susskind, Bonnie Hunt, Jeff Pidgeon, Samuel Lord Black, Jack Angel, Bob Bergen, Rodger Bumpass, Gino Conforti",United States,"Pixar Animation Studios, Walt Disney Pictures",105110000.0,529852872.532
tt0104810,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent: Noam Chomsky and the Media,0,1992.0,167.0,"Biography,Documentary,War",8.1,4884,,,,,,"Noam Chomsky, Mark Achbar, Karin Aguilar-San Juan, Paul Andrews, William F. Buckley, Robert Faurisson, Jeff Greenfield, Jeff Hansen, Loie Hayes, Edward S. Herman, Arnold Kohen, Robert MacNeil, Bill Moyers, Yossi Olmert, Lydia Sargent, Greg Shackleton, Linda Trichter Metcalf, Peter Jennings","Canada, Netherlands, Finland, Norway, Australia","Necessary Illusions Productions Inc., National Film Board of Canada (NFB), Téléfilm Canada",,
tt13299890,The Great Indian Kitchen,The Great Indian Kitchen,0,2021.0,100.0,"Comedy,Drama",8.1,9583,Mild,None,None,None,None,"Nimisha Sajayan, Suraj Venjaramoodu, Ajitha V.M., T. Suresh Babu, Anupama V.P., M.V. Suresh Babu, Nishitha Kallingal, Sidhartha Siva, Gireesh Perincheeri, Ramadevi Kannanchery, Kabani, Aparna Sivakami, Suresh Achoos, Anagha Ashok, Favin Ashraf, Jeo Baby, Anna Fathima, Manal Hadil",India,"Cinema Cooks, Mankind Cinemas, Symmetry Cinemas",,
tt0867145,Classmates,Classmates,0,2006.0,175.0,"Drama,Mystery,Romance",8.1,4169,,,,,,"Prithviraj Sukumaran, Indrajith Sukumaran, Kavya Madhavan, Narain, Jayasurya, Radhika, Vijeesh, Jagathy Sreekumar, Balachandra Menon, Shobha Mohan, Suraj Venjaramoodu, V.K. Sriraman, Sukumari, Anoop Chandran, Suja Menon, Anil Murali, J. Pallassery, Subbalakshmi",India,,,
tt0036868,The Best Years of Our Lives,The Best Years of Our Lives,0,1946.0,170.0,"Drama,Romance,War",8.1,69298,None,None,None,Moderate,Mild,"Myrna Loy, Dana Andrews, Fredric March, Teresa Wright, Virginia Mayo, Cathy O'Donnell, Hoagy Carmichael, Harold Russell, Gladys George, Roman Bohnen, Ray Collins, Minna Gombell, Walter Baldwin, Steve Cochran, Dorothy Adams, Don Beddoe, Marlene Aames, Charles Halton",United States,The Samuel Goldwyn Company,1919400.0,21626471.158
tt0118694,In the Mood for Love,Fa yeung nin wah,0,2000.0,98.0,"Drama,Romance",8.1,163169,None,None,None,Mild,None,"Tony Leung Chiu-wai, Maggie Cheung, Siu Ping-Lam, Tung Cho 'Joe' Cheung, Rebecca Pan, Kelly Lai Chen, Man-Lei Chan, Kam-Wah Koo, Szu-Ying Chien, Paulyn Sun, Roy Cheung, Po-chun Chow, Hsien Yu, Julien Carbon, Laurent Courtiaud, Charles de Gaulle","Hong Kong, France","Jet Tone Production, Block 2 Pictures, Paradis Films",,12983033.648
tt4016934,The Handmaiden,Ah-ga-ssi,0,2016.0,145.0,"Drama,Romance,Thriller",8.1,167119,Severe,Moderate,Severe,Mild,Moderate,"Kim Min-hee, Ha Jung-woo, Cho Jin-woong, Moon So-ri, Kim Tae-ri, Lee Yong-nyeo, Yoo Min-chae, Lee Dong-hwi, Kim Hae-sook, Lee Kyu-jung, Kim Si-eun, Ha Si-yeon, Rina Takagi, Won Geun-hee, Kim Jong-dae, Jang Han-sun, Kim Eun-yeong, Kim Ri-woo",South Korea,"CJ Entertainment, Moho Film, Yong Film",,34599154.67
tt1649431,Vedam,Vedam,0,2010.0,135.0,"Action,Drama",8.1,8635,Mild,Moderate,Mild,Mild,Severe,"Allu Arjun, Anushka Shetty, Manoj Kumar Manchu, Manoj Bajpayee, Nagayya, Deeksha Seth, Lekha Washington, Brahmanandam, Siya, Satyam Rajesh, Ravi Prakash, Krishna Murali Posani, Pruthvi, Raghu Babu, Joy Badlani, Kallu Chidambaram, Sammeta Gandhi, Vajja Venkata Giridhar",India,"Arka Mediaworks, Goldmines Telefilms",,
tt2991224,Tangerines,Mandariinid,0,2013.0,87.0,"Drama,War",8.1,48371,None,Mild,Moderate,Mild,Mild,"Lembit Ulfsak, Elmo Nüganen, Giorgi Nakashidze, Misha Meskhi, Raivo Trass, Zura Begalishvili, Dato Khakhidze, Jano Izoria, Gia Gogishvili, Vamekh Jangidze, Aleko Begalishvili, Temo Khutsishvili, Giorgi Tsaava, Denis Khlibov, Victor Gegeshidze, Genadi Levchenko, Kakha Arevadze, Ann-Heliin Saadoja","Estonia, Georgia","Allfilm, Georgian Film",650000.0,936056.648
tt0057935,Charulata,Charulata,0,1964.0,117.0,"Drama,Romance",8.1,7059,,,,,,"Soumitra Chatterjee, Madhavi Mukherjee, Shailen Mukherjee, Shyamal Ghoshal, Gitali Roy, Dilip Bose, Nilotpal Dey, Bankim Ghosh, Bholanath Koyal, Kamu Mukherjee, Suku Mukherjee, Subrata Sensharma, Tarapada Basu, Gopaldas Bhattacharya, Ramesh Chandra Chandra, Sunilkanta Dasgupta, Ajit Gupta, Prabhat Sarkar",India,R.D.Banshal & Co.,,
tt12888462,My Octopus Teacher,My Octopus Teacher,0,2020.0,85.0,Documentary,8.1,61677,None,Mild,None,None,Mild,"Craig Foster, Tom Foster",South Africa,"A Netflix Original Documentary, Off The Fence, The Sea Change Project",,
tt1634013,Montevideo: Taste of a Dream,"Montevideo, Bog te video!",0,2010.0,140.0,"Adventure,Comedy,Drama",8.1,12831,,,,,,"Milos Bikovic, Petar Strugar, Nina Jankovic, Danina Jeftic, Vojin Cetkovic, Viktor Savic, Nikola Djuricko, Nebojsa Ilic, Milutin 'Mima' Karadzic, Branimir Brstina, Sergej Trifunovic, Predrag Vasic, Gordana Djurdjevic, Anita Mancic, Marko Nikolic, Darko Tomovic, Boris Komnenic, Srdjan Timarov",Serbia,"Intermedia Network, Cobra Film Department",,2004338.934
tt21064584,The Iron Claw,The Iron Claw,0,2023.0,132.0,"Biography,Drama,Sport",8.1,6956,Mild,Moderate,Moderate,Moderate,Moderate,"Zac Efron, Jeremy Allen White, Harris Dickinson, Maura Tierney, Holt McCallany, Grady Wilson, Valentine Newcomer, Scott Innes, Chavo Guerrero Jr., Garrett Hammond, Stanley Simons, Michael Harney, Jullian Dulce Vida, Cazzey Louis Cereghino, Ryan Nemeth, Lily James, Kevin Anton, Michael Papajohn","United States, United Kingdom","A24, Access Entertainment, BBC Film",13710000.0,19812984.564
tt0046438,Tokyo Story,Tôkyô monogatari,0,1953.0,136.0,Drama,8.1,67000,None,None,None,Mild,None,"Chishû Ryû, Chieko Higashiyama, Sô Yamamura, Setsuko Hara, Haruko Sugimura, Kuniko Miyake, Kyôko Kagawa, Eijirô Tôno, Nobuo Nakamura, Shirô Ôsaka, Hisao Toake, Teruko Nagaoka, Mutsuko Sakura, Toyo Takahashi, Tôru Abe, Sachiko Mitani, Zen Murase, Mitsuhiro Môri",Japan,"Shochiku, Entertain Me Productions",,77164.45
tt0116231,The Bandit,Eskiya,0,1996.0,128.0,"Crime,Drama,Thriller",8.1,71712,Mild,Moderate,Moderate,Moderate,Mild,"Sener Sen, Ugur Yücel, Sermin Hürmeriç, Yesim Salkim, Kamran Usluer, Ülkü Duru, Özkan Ugur, Necdet Mahfi Ayral, Kayhan Yildizoglu, Güven Hokna, Kemal Inci, Melih Çardak, Settar Tanriögen, Celal Perk, Ümit Çirak, Riza Sönmez, Romina Özipekçi, Kezban Sardan","Turkey, France, Bulgaria","Artcam International, Filma-Cass, Geopoly",,
tt0258490,Khushi,Khushi,0,2001.0,169.0,"Drama,Romance",8.1,5698,Severe,Mild,Mild,Moderate,Mild,"Pawan Kalyan, Bhoomika Chawla, Sivaji, Rajan P. Dev, Sudhakar, Nassar, Janaki Sabesh, Vijayakumar, Sudha, Mohammad Ali, Mumtaj, S.J. Suryah, Fish Venkat",India,"Sri Surya Films, B4U Motion Pictures",,
tt1950186,Ford v Ferrari,Ford v Ferrari,0,2019.0,152.0,"Action,Biography,Drama",8.1,449894,None,Mild,Moderate,Mild,Mild,"Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe, Josh Lucas, Noah Jupe, Tracy Letts, Remo Girone, Ray McKinnon, JJ Feild, Jack McMullen, Corrado Invernizzi, Joe Williamson, Ian Harding, Christopher Darga, Shawn Law, Emil Beheshti, Darrin Prescott",United States,"Chernin Entertainment, TSG Entertainment, Turnpike Films",89206400.0,206114503.94
tt1392214,Prisoners,Prisoners,0,2013.0,153.0,"Crime,Drama,Mystery",8.1,787253,None,Severe,Severe,Mild,Severe,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo, Maria Bello, Terrence Howard, Paul Dano, Dylan Minnette, Zoë Soul, Erin Gerasimovich, Kyla-Drew, Wayne Duvall, Len Cariou, David Dastmalchian, Brad James, Anthony Reynolds, Robert C. Treveiler, Sandra Ellis Lafferty",United States,"Alcon Entertainment, 8:38 Productions, Madhouse Entertainment",42044000.0,111623791.918
